lat_cell,lon_cell,biome_name,n_recordings,n_biomes_in_cell
42.6,2.3,"Mediterranean Forests, Woodlands & Scrub",12,1
42.6,2.4,"Mediterranean Forests, Woodlands & Scrub",87,1
42.6,2.5,"Mediterranean Forests, Woodlands & Scrub",178,1
42.6,2.6,"Mediterranean Forests, Woodlands & Scrub",27,1
42.6,2.7,"Mediterranean Forests, Woodlands & Scrub",15,1
42.6,2.9,"Mediterranean Forests, Woodlands & Scrub",7,1
42.6,3.0,"Mediterranean Forests, Woodlands & Scrub",48,1
42.6,8.8,"Mediterranean Forests, Woodlands & Scrub",37,1
42.6,8.9,"Mediterranean Forests, Woodlands & Scrub",7,1
42.6,9.0,"Mediterranean Forests, Woodlands & Scrub",46,1
42.6,9.2,"Mediterranean Forests, Woodlands & Scrub",4,1
42.6,9.3,"Mediterranean Forests, Woodlands & Scrub",10,1
42.6,9.4,"Mediterranean Forests, Woodlands & Scrub",72,1
42.6,10.0,"Mediterranean Forests, Woodlands & Scrub",1,1
42.6,11.0,"Mediterranean Forests, Woodlands & Scrub",11,1
42.6,11.2,"Mediterranean Forests, Woodlands & Scrub",20,1
42.6,11.3,"Mediterranean Forests, Woodlands & Scrub",1,1
42.6,11.8,"Mediterranean Forests, Woodlands & Scrub",4,1
42.6,12.2,"Mediterranean Forests, Woodlands & Scrub",3,1
42.6,12.9,Temperate Broadleaf & Mixed Forests,3,1
42.6,13.7,"Mediterranean Forests, Woodlands & Scrub",3,1
42.6,14.0,"Mediterranean Forests, Woodlands & Scrub",1,1
42.6,18.1,"Mediterranean Forests, Woodlands & Scrub",3,1
42.6,19.6,Temperate Broadleaf & Mixed Forests,14,1
42.6,19.8,Temperate Broadleaf & Mixed Forests,1,1
42.6,20.0,Temperate Broadleaf & Mixed Forests,1,1
42.6,23.2,Temperate Broadleaf & Mixed Forests,8,1
42.6,23.3,Temperate Broadleaf & Mixed Forests,10,1
42.6,23.4,Temperate Broadleaf & Mixed Forests,8,1
42.6,24.1,Temperate Broadleaf & Mixed Forests,1,1
42.6,27.6,Temperate Broadleaf & Mixed Forests,10,1
42.6,44.5,Temperate Broadleaf & Mixed Forests,25,1
42.6,44.6,Temperate Broadleaf & Mixed Forests,129,1
42.6,74.5,"Temperate Grasslands, Savannas & Shrublands",1,1
42.6,76.0,"Temperate Grasslands, Savannas & Shrublands",3,1
42.6,78.3,"Temperate Grasslands, Savannas & Shrublands",5,1
42.6,78.8,Montane Grasslands & Shrublands,4,1
42.6,79.0,Montane Grasslands & Shrublands,29,1
42.6,130.3,Temperate Broadleaf & Mixed Forests,4,1
42.6,130.4,Temperate Broadleaf & Mixed Forests,6,1
42.6,130.5,Temperate Broadleaf & Mixed Forests,7,1
42.6,130.9,Temperate Broadleaf & Mixed Forests,1,1
42.6,131.0,Temperate Broadleaf & Mixed Forests,2,1
42.6,131.1,Temperate Broadleaf & Mixed Forests,2,1
42.6,140.8,Temperate Broadleaf & Mixed Forests,1,1
42.6,141.5,Temperate Broadleaf & Mixed Forests,1,1
42.6,141.6,Temperate Broadleaf & Mixed Forests,3,1
42.7,-123.9,Temperate Conifer Forests,6,1
42.7,-122.1,Temperate Conifer Forests,2,1
42.7,-118.9,Deserts & Xeric Shrublands,1,1
42.7,-118.7,Temperate Conifer Forests,1,1
42.7,-112.5,Deserts & Xeric Shrublands,3,1
42.7,-112.4,Deserts & Xeric Shrublands,9,1
42.7,-111.0,Temperate Conifer Forests,4,1
42.7,-87.8,"Temperate Grasslands, Savannas & Shrublands",1,1
42.7,-84.6,Temperate Broadleaf & Mixed Forests,1,1
42.7,-84.5,Temperate Broadleaf & Mixed Forests,1,1
42.7,-83.5,Temperate Broadleaf & Mixed Forests,18,1
42.7,-83.4,Temperate Broadleaf & Mixed Forests,5,1
42.7,-83.3,Temperate Broadleaf & Mixed Forests,73,1
42.7,-83.2,Temperate Broadleaf & Mixed Forests,203,1
42.7,-83.1,Temperate Broadleaf & Mixed Forests,53,1
42.7,-83.0,Temperate Broadleaf & Mixed Forests,1,1
42.7,-81.1,Temperate Broadleaf & Mixed Forests,1,1
42.7,-80.5,Temperate Broadleaf & Mixed Forests,8,1
42.7,-77.0,Temperate Broadleaf & Mixed Forests,4,1
42.7,-76.7,Temperate Broadleaf & Mixed Forests,1,1
42.7,-75.9,Temperate Broadleaf & Mixed Forests,5,1
42.7,-73.9,Temperate Broadleaf & Mixed Forests,1,1
42.7,-73.8,Temperate Broadleaf & Mixed Forests,1,1
42.7,-73.2,Temperate Broadleaf & Mixed Forests,1,1
42.7,-72.5,Temperate Broadleaf & Mixed Forests,4,1
42.7,-71.8,Temperate Broadleaf & Mixed Forests,205,1
42.7,-71.7,Temperate Broadleaf & Mixed Forests,200,1
42.7,-71.6,Temperate Broadleaf & Mixed Forests,104,1
42.7,-71.5,Temperate Broadleaf & Mixed Forests,17,1
42.7,-71.0,Temperate Broadleaf & Mixed Forests,2,1
42.7,-70.9,Temperate Broadleaf & Mixed Forests,67,1
42.7,-70.8,Temperate Broadleaf & Mixed Forests,3,1
42.7,-9.2,Temperate Broadleaf & Mixed Forests,4,1
42.7,-9.1,Temperate Broadleaf & Mixed Forests,13,1
42.7,-9.0,Temperate Broadleaf & Mixed Forests,15,1
42.7,-8.8,Temperate Broadleaf & Mixed Forests,20,1
42.7,-8.7,Temperate Broadleaf & Mixed Forests,111,1
42.7,-8.6,Temperate Broadleaf & Mixed Forests,3,1
42.7,-8.4,Temperate Broadleaf & Mixed Forests,2,1
42.7,-8.1,Temperate Broadleaf & Mixed Forests,7,1
42.7,-7.1,Temperate Broadleaf & Mixed Forests,25,1
42.7,-7.0,Temperate Broadleaf & Mixed Forests,1,1
42.7,-6.1,"Mediterranean Forests, Woodlands & Scrub",1,1
42.7,-6.0,"Mediterranean Forests, Woodlands & Scrub",1,1
42.7,-5.9,"Mediterranean Forests, Woodlands & Scrub",2,1
42.7,-5.8,"Mediterranean Forests, Woodlands & Scrub",30,1
42.7,-5.7,"Mediterranean Forests, Woodlands & Scrub",10,1
42.7,-0.8,Temperate Broadleaf & Mixed Forests,6,1
42.7,-0.7,Temperate Broadleaf & Mixed Forests,3,1
42.7,-0.6,Temperate Broadleaf & Mixed Forests,111,1
42.7,-0.4,Temperate Broadleaf & Mixed Forests,4,1
42.7,-0.2,Temperate Broadleaf & Mixed Forests,2,1
42.7,-0.1,Temperate Broadleaf & Mixed Forests,23,1
42.7,0.4,Temperate Broadleaf & Mixed Forests,1,1
42.7,0.5,Temperate Broadleaf & Mixed Forests,164,1
42.7,0.6,Temperate Broadleaf & Mixed Forests,162,1
42.7,0.7,Temperate Broadleaf & Mixed Forests,103,1
42.7,0.8,Temperate Broadleaf & Mixed Forests,12,1
42.7,0.9,Temperate Broadleaf & Mixed Forests,29,1
42.7,1.0,Temperate Broadleaf & Mixed Forests,2,1
42.7,1.2,Temperate Broadleaf & Mixed Forests,2,1
42.7,1.3,Temperate Broadleaf & Mixed Forests,3,1
42.7,1.5,Temperate Broadleaf & Mixed Forests,1,1
42.7,1.6,Temperate Broadleaf & Mixed Forests,2,1
42.7,1.7,Temperate Broadleaf & Mixed Forests,3,1
42.7,1.8,Temperate Broadleaf & Mixed Forests,1,1
42.7,1.9,Temperate Broadleaf & Mixed Forests,34,1
42.7,2.1,Temperate Broadleaf & Mixed Forests,274,2
42.7,2.2,Temperate Broadleaf & Mixed Forests,340,1
42.7,2.4,"Mediterranean Forests, Woodlands & Scrub",44,1
42.7,2.5,"Mediterranean Forests, Woodlands & Scrub",54,1
42.7,2.6,"Mediterranean Forests, Woodlands & Scrub",3,1
42.7,2.9,"Mediterranean Forests, Woodlands & Scrub",23,1
42.7,3.0,"Mediterranean Forests, Woodlands & Scrub",3,1
42.7,9.2,"Mediterranean Forests, Woodlands & Scrub",3,1
42.7,9.3,"Mediterranean Forests, Woodlands & Scrub",1,1
42.7,9.4,"Mediterranean Forests, Woodlands & Scrub",10,1
42.7,10.1,"Mediterranean Forests, Woodlands & Scrub",1,1
42.7,10.8,"Mediterranean Forests, Woodlands & Scrub",6,1
42.7,10.9,"Mediterranean Forests, Woodlands & Scrub",40,1
42.7,11.0,"Mediterranean Forests, Woodlands & Scrub",30,1
42.7,11.1,"Mediterranean Forests, Woodlands & Scrub",21,1
42.7,11.5,"Mediterranean Forests, Woodlands & Scrub",6,1
42.7,11.6,"Mediterranean Forests, Woodlands & Scrub",2,1
42.7,11.8,"Mediterranean Forests, Woodlands & Scrub",255,1
42.7,11.9,"Mediterranean Forests, Woodlands & Scrub",10,1
42.7,12.1,"Mediterranean Forests, Woodlands & Scrub",1,1
42.7,12.7,"Mediterranean Forests, Woodlands & Scrub",11,1
42.7,13.0,Temperate Broadleaf & Mixed Forests,2,1
42.7,13.1,Temperate Broadleaf & Mixed Forests,3,1
42.7,13.3,Temperate Broadleaf & Mixed Forests,1,1
42.7,13.4,Temperate Broadleaf & Mixed Forests,6,1
42.7,13.5,"Mediterranean Forests, Woodlands & Scrub",136,2
42.7,13.6,"Mediterranean Forests, Woodlands & Scrub",204,1
42.7,13.7,"Mediterranean Forests, Woodlands & Scrub",20,1
42.7,13.8,"Mediterranean Forests, Woodlands & Scrub",45,1
42.7,13.9,"Mediterranean Forests, Woodlands & Scrub",63,1
42.7,16.8,"Mediterranean Forests, Woodlands & Scrub",2,1
42.7,16.9,"Mediterranean Forests, Woodlands & Scrub",1,1
42.7,19.3,Temperate Broadleaf & Mixed Forests,4,1
42.7,19.6,Temperate Broadleaf & Mixed Forests,2,1
42.7,19.9,Temperate Broadleaf & Mixed Forests,17,1
42.7,20.0,Temperate Broadleaf & Mixed Forests,1,1
42.7,22.3,Temperate Broadleaf & Mixed Forests,5,1
42.7,24.2,Temperate Broadleaf & Mixed Forests,1,1
42.7,25.4,Temperate Broadleaf & Mixed Forests,10,1
42.7,25.6,Temperate Broadleaf & Mixed Forests,2,1
42.7,26.1,Temperate Broadleaf & Mixed Forests,4,1
42.7,27.8,Temperate Broadleaf & Mixed Forests,6,1
42.7,44.5,Temperate Broadleaf & Mixed Forests,1,1
42.7,52.6,Deserts & Xeric Shrublands,1,1
42.7,76.0,"Temperate Grasslands, Savannas & Shrublands",1,1
42.7,78.3,"Temperate Grasslands, Savannas & Shrublands",1,1
42.7,78.6,Temperate Conifer Forests,5,1
42.7,131.1,Temperate Broadleaf & Mixed Forests,1,1
42.7,140.9,Temperate Conifer Forests,1,1
42.7,141.7,Temperate Broadleaf & Mixed Forests,1,1
42.8,-124.6,Temperate Conifer Forests,1,1
42.8,-124.1,Temperate Conifer Forests,4,1
42.8,-123.9,Temperate Conifer Forests,1,1
42.8,-119.0,Deserts & Xeric Shrublands,5,1
42.8,-118.9,Deserts & Xeric Shrublands,18,1
42.8,-116.6,Deserts & Xeric Shrublands,1,1
42.8,-112.5,Deserts & Xeric Shrublands,8,1
42.8,-110.6,Temperate Conifer Forests,1,1
42.8,-89.0,"Temperate Grasslands, Savannas & Shrublands",1,1
42.8,-88.7,"Temperate Grasslands, Savannas & Shrublands",2,1
42.8,-88.6,"Temperate Grasslands, Savannas & Shrublands",1,1
42.8,-88.5,"Temperate Grasslands, Savannas & Shrublands",1,1
42.8,-84.4,Temperate Broadleaf & Mixed Forests,1,1
42.8,-83.1,Temperate Broadleaf & Mixed Forests,2,1
42.8,-80.4,Temperate Broadleaf & Mixed Forests,3,1
42.8,-80.3,Temperate Broadleaf & Mixed Forests,1,1
42.8,-78.9,Temperate Broadleaf & Mixed Forests,7,1
42.8,-74.3,Temperate Broadleaf & Mixed Forests,1,1
42.8,-73.8,Temperate Broadleaf & Mixed Forests,2,1
42.8,-72.6,Temperate Broadleaf & Mixed Forests,1,1
42.8,-72.1,Temperate Broadleaf & Mixed Forests,1,1
42.8,-71.9,Temperate Broadleaf & Mixed Forests,25,1
42.8,-71.8,Temperate Broadleaf & Mixed Forests,5,1
42.8,-71.7,Temperate Broadleaf & Mixed Forests,6,1
42.8,-71.6,Temperate Broadleaf & Mixed Forests,11,1
42.8,-71.5,Temperate Broadleaf & Mixed Forests,4,1
42.8,-70.9,Temperate Broadleaf & Mixed Forests,9,1
42.8,-9.3,Temperate Broadleaf & Mixed Forests,1,1
42.8,-9.2,Temperate Broadleaf & Mixed Forests,8,1
42.8,-9.1,Temperate Broadleaf & Mixed Forests,17,1
42.8,-9.0,Temperate Broadleaf & Mixed Forests,3,1
42.8,-8.9,Temperate Broadleaf & Mixed Forests,10,1
42.8,-8.8,Temperate Broadleaf & Mixed Forests,6,1
42.8,-8.7,Temperate Broadleaf & Mixed Forests,598,1
42.8,-8.6,Temperate Broadleaf & Mixed Forests,40,1
42.8,-8.5,Temperate Broadleaf & Mixed Forests,2,1
42.8,-8.2,Temperate Broadleaf & Mixed Forests,1,1
42.8,-8.0,Temperate Broadleaf & Mixed Forests,17,1
42.8,-7.6,Temperate Broadleaf & Mixed Forests,1,1
42.8,-7.2,Temperate Broadleaf & Mixed Forests,2,1
42.8,-6.9,Temperate Broadleaf & Mixed Forests,5,1
42.8,-6.5,Temperate Broadleaf & Mixed Forests,5,1
42.8,-6.2,Temperate Broadleaf & Mixed Forests,1,1
42.8,-5.9,Temperate Broadleaf & Mixed Forests,3,1
42.8,-5.8,Temperate Broadleaf & Mixed Forests,3,1
42.8,-5.5,Temperate Broadleaf & Mixed Forests,1,1
42.8,-4.3,Temperate Broadleaf & Mixed Forests,1,1
42.8,-2.7,Temperate Broadleaf & Mixed Forests,7,1
42.8,-2.5,Temperate Broadleaf & Mixed Forests,3,1
42.8,-2.1,Temperate Broadleaf & Mixed Forests,1,1
42.8,-1.9,Temperate Broadleaf & Mixed Forests,1,1
42.8,-1.7,Temperate Broadleaf & Mixed Forests,26,1
42.8,-1.6,Temperate Broadleaf & Mixed Forests,32,1
42.8,-1.5,Temperate Broadleaf & Mixed Forests,1,1
42.8,-1.0,Temperate Broadleaf & Mixed Forests,1,1
42.8,-0.9,Temperate Broadleaf & Mixed Forests,7,1
42.8,-0.8,Temperate Broadleaf & Mixed Forests,26,1
42.8,-0.7,Temperate Broadleaf & Mixed Forests,21,1
42.8,-0.6,Temperate Broadleaf & Mixed Forests,8,1
42.8,-0.5,Temperate Broadleaf & Mixed Forests,33,1
42.8,-0.1,Temperate Broadleaf & Mixed Forests,1,1
42.8,0.1,Temperate Broadleaf & Mixed Forests,4,1
42.8,0.2,Temperate Broadleaf & Mixed Forests,1,1
42.8,0.3,Temperate Broadleaf & Mixed Forests,27,1
42.8,0.4,Temperate Broadleaf & Mixed Forests,27,1
42.8,0.5,Temperate Broadleaf & Mixed Forests,13,1
42.8,0.6,Temperate Broadleaf & Mixed Forests,145,1
42.8,0.7,Temperate Broadleaf & Mixed Forests,36,1
42.8,1.0,Temperate Broadleaf & Mixed Forests,22,1
42.8,1.1,Temperate Broadleaf & Mixed Forests,37,1
42.8,1.2,Temperate Broadleaf & Mixed Forests,8,1
42.8,1.3,Temperate Broadleaf & Mixed Forests,8,1
42.8,1.4,Temperate Broadleaf & Mixed Forests,1,1
42.8,1.5,Temperate Broadleaf & Mixed Forests,7,1
42.8,1.6,Temperate Broadleaf & Mixed Forests,1,1
42.8,1.7,Temperate Broadleaf & Mixed Forests,5,1
42.8,1.8,Temperate Broadleaf & Mixed Forests,4,1
42.8,1.9,Temperate Broadleaf & Mixed Forests,2,1
42.8,2.0,Temperate Broadleaf & Mixed Forests,120,2
42.8,2.1,"Mediterranean Forests, Woodlands & Scrub",53,2
42.8,2.2,"Mediterranean Forests, Woodlands & Scrub",112,1
42.8,2.3,"Mediterranean Forests, Woodlands & Scrub",58,2
42.8,2.4,"Mediterranean Forests, Woodlands & Scrub",6,1
42.8,2.7,"Mediterranean Forests, Woodlands & Scrub",3,1
42.8,2.8,"Mediterranean Forests, Woodlands & Scrub",48,1
42.8,2.9,"Mediterranean Forests, Woodlands & Scrub",35,1
42.8,3.0,"Mediterranean Forests, Woodlands & Scrub",9,1
42.8,9.3,"Mediterranean Forests, Woodlands & Scrub",6,1
42.8,9.4,"Mediterranean Forests, Woodlands & Scrub",12,1
42.8,10.3,"Mediterranean Forests, Woodlands & Scrub",1,1
42.8,10.7,"Mediterranean Forests, Woodlands & Scrub",2,1
42.8,11.0,"Mediterranean Forests, Woodlands & Scrub",5,1
42.8,11.1,"Mediterranean Forests, Woodlands & Scrub",2,1
42.8,11.2,"Mediterranean Forests, Woodlands & Scrub",6,1
42.8,11.4,"Mediterranean Forests, Woodlands & Scrub",13,1
42.8,11.5,"Mediterranean Forests, Woodlands & Scrub",4,1
42.8,11.6,"Mediterranean Forests, Woodlands & Scrub",2,1
42.8,11.7,"Mediterranean Forests, Woodlands & Scrub",1,1
42.8,11.9,"Mediterranean Forests, Woodlands & Scrub",1,1
42.8,12.7,Temperate Broadleaf & Mixed Forests,2,1
42.8,13.1,Temperate Broadleaf & Mixed Forests,1,1
42.8,13.2,Temperate Broadleaf & Mixed Forests,41,1
42.8,13.3,"Mediterranean Forests, Woodlands & Scrub",3,1
42.8,13.5,"Mediterranean Forests, Woodlands & Scrub",77,1
42.8,13.6,"Mediterranean Forests, Woodlands & Scrub",147,1
42.8,13.7,"Mediterranean Forests, Woodlands & Scrub",151,1
42.8,13.8,"Mediterranean Forests, Woodlands & Scrub",24,1
42.8,13.9,"Mediterranean Forests, Woodlands & Scrub",18,1
42.8,19.5,Temperate Broadleaf & Mixed Forests,3,1
42.8,19.6,Temperate Broadleaf & Mixed Forests,3,1
42.8,19.7,Temperate Broadleaf & Mixed Forests,2,1
42.8,20.1,Temperate Broadleaf & Mixed Forests,3,1
42.8,20.2,Temperate Broadleaf & Mixed Forests,3,1
42.8,22.6,Temperate Broadleaf & Mixed Forests,2,1
42.8,23.0,Temperate Broadleaf & Mixed Forests,1,1
42.8,24.6,Temperate Broadleaf & Mixed Forests,4,1
42.8,79.2,"Temperate Grasslands, Savannas & Shrublands",2,1
42.8,83.7,Montane Grasslands & Shrublands,4,1
42.8,131.3,Temperate Broadleaf & Mixed Forests,1,1
42.8,133.7,Temperate Broadleaf & Mixed Forests,1,1
42.8,141.6,Temperate Broadleaf & Mixed Forests,1,1
42.9,-124.5,Temperate Conifer Forests,1,1
42.9,-124.4,Temperate Conifer Forests,1,1
42.9,-121.7,Temperate Conifer Forests,45,1
42.9,-121.6,Temperate Conifer Forests,31,1
42.9,-120.8,Deserts & Xeric Shrublands,1,1
42.9,-118.9,Deserts & Xeric Shrublands,1,1
42.9,-113.7,Deserts & Xeric Shrublands,1,1
42.9,-112.6,Deserts & Xeric Shrublands,1,1
42.9,-112.5,Deserts & Xeric Shrublands,4,1
42.9,-111.4,Temperate Conifer Forests,2,1
42.9,-92.6,"Temperate Grasslands, Savannas & Shrublands",1,1
42.9,-91.2,Temperate Broadleaf & Mixed Forests,18,1
42.9,-89.9,Temperate Broadleaf & Mixed Forests,1,1
42.9,-89.4,"Temperate Grasslands, Savannas & Shrublands",1,1
42.9,-89.3,"Temperate Grasslands, Savannas & Shrublands",1,1
42.9,-87.9,"Temperate Grasslands, Savannas & Shrublands",6,1
42.9,-85.8,Temperate Broadleaf & Mixed Forests,1,1
42.9,-85.4,Temperate Broadleaf & Mixed Forests,8,1
42.9,-82.4,Temperate Broadleaf & Mixed Forests,2,1
42.9,-81.5,Temperate Broadleaf & Mixed Forests,1,1
42.9,-81.4,Temperate Broadleaf & Mixed Forests,2,1
42.9,-81.3,Temperate Broadleaf & Mixed Forests,1,1
42.9,-79.9,Temperate Broadleaf & Mixed Forests,12,1
42.9,-79.4,Temperate Broadleaf & Mixed Forests,1,1
42.9,-78.9,Temperate Broadleaf & Mixed Forests,1,1
42.9,-78.7,Temperate Broadleaf & Mixed Forests,3,1
42.9,-76.8,Temperate Broadleaf & Mixed Forests,15,1
42.9,-72.2,Temperate Broadleaf & Mixed Forests,1,1
42.9,-70.9,Temperate Broadleaf & Mixed Forests,1,1
42.9,-9.3,Temperate Broadleaf & Mixed Forests,3,1
42.9,-9.0,Temperate Broadleaf & Mixed Forests,2,1
42.9,-8.9,Temperate Broadleaf & Mixed Forests,21,1
42.9,-8.7,Temperate Broadleaf & Mixed Forests,19,1
42.9,-8.6,Temperate Broadleaf & Mixed Forests,4,1
42.9,-8.5,Temperate Broadleaf & Mixed Forests,25,1
42.9,-7.0,Temperate Broadleaf & Mixed Forests,1,1
42.9,-6.4,Temperate Broadleaf & Mixed Forests,58,1
42.9,-6.3,Temperate Broadleaf & Mixed Forests,28,1
42.9,-6.2,Temperate Broadleaf & Mixed Forests,13,1
42.9,-6.1,Temperate Broadleaf & Mixed Forests,6,1
42.9,-5.9,Temperate Broadleaf & Mixed Forests,18,1
42.9,-5.8,Temperate Broadleaf & Mixed Forests,16,1
42.9,-5.2,Temperate Broadleaf & Mixed Forests,1,1
42.9,-5.0,Temperate Broadleaf & Mixed Forests,12,1
42.9,-4.9,Temperate Broadleaf & Mixed Forests,8,1
42.9,-4.6,Temperate Broadleaf & Mixed Forests,3,1
42.9,-4.4,Temperate Broadleaf & Mixed Forests,1,1
42.9,-2.1,Temperate Broadleaf & Mixed Forests,1,1
42.9,-1.7,Temperate Broadleaf & Mixed Forests,1,1
42.9,-1.3,Temperate Broadleaf & Mixed Forests,47,1
42.9,-1.2,Temperate Broadleaf & Mixed Forests,1,1
42.9,-1.1,Temperate Broadleaf & Mixed Forests,3,1
42.9,-1.0,Temperate Broadleaf & Mixed Forests,1,1
42.9,-0.9,Temperate Broadleaf & Mixed Forests,3,1
42.9,-0.8,Temperate Broadleaf & Mixed Forests,9,1
42.9,-0.7,Temperate Broadleaf & Mixed Forests,16,1
42.9,-0.6,Temperate Broadleaf & Mixed Forests,2,1
42.9,-0.5,Temperate Broadleaf & Mixed Forests,4,1
42.9,-0.4,Temperate Broadleaf & Mixed Forests,1,1
42.9,-0.3,Temperate Broadleaf & Mixed Forests,28,1
42.9,-0.1,Temperate Broadleaf & Mixed Forests,1,1
42.9,0.0,Temperate Broadleaf & Mixed Forests,1,1
42.9,0.1,Temperate Broadleaf & Mixed Forests,7,1
42.9,0.2,Temperate Broadleaf & Mixed Forests,15,1
42.9,0.3,Temperate Broadleaf & Mixed Forests,10,1
42.9,0.4,Temperate Broadleaf & Mixed Forests,12,1
42.9,0.6,Temperate Broadleaf & Mixed Forests,16,1
42.9,0.7,Temperate Broadleaf & Mixed Forests,68,1
42.9,0.8,Temperate Broadleaf & Mixed Forests,20,1
42.9,1.0,Temperate Broadleaf & Mixed Forests,16,1
42.9,1.4,Temperate Broadleaf & Mixed Forests,3,1
42.9,1.5,Temperate Broadleaf & Mixed Forests,13,1
42.9,1.7,Temperate Broadleaf & Mixed Forests,33,1
42.9,1.8,Temperate Broadleaf & Mixed Forests,1,1
42.9,1.9,Temperate Broadleaf & Mixed Forests,3,1
42.9,2.2,"Mediterranean Forests, Woodlands & Scrub",40,1
42.9,2.4,"Mediterranean Forests, Woodlands & Scrub",3,1
42.9,2.5,"Mediterranean Forests, Woodlands & Scrub",13,1
42.9,2.6,"Mediterranean Forests, Woodlands & Scrub",59,1
42.9,2.7,"Mediterranean Forests, Woodlands & Scrub",14,1
42.9,2.8,"Mediterranean Forests, Woodlands & Scrub",2,1
42.9,2.9,"Mediterranean Forests, Woodlands & Scrub",21,1
42.9,3.0,"Mediterranean Forests, Woodlands & Scrub",193,1
42.9,6.1,"Mediterranean Forests, Woodlands & Scrub",67,1
42.9,6.2,"Mediterranean Forests, Woodlands & Scrub",23,1
42.9,9.3,"Mediterranean Forests, Woodlands & Scrub",10,1
42.9,9.4,"Mediterranean Forests, Woodlands & Scrub",1123,1
42.9,10.5,"Mediterranean Forests, Woodlands & Scrub",1,1
42.9,10.6,"Mediterranean Forests, Woodlands & Scrub",7,1
42.9,10.8,"Mediterranean Forests, Woodlands & Scrub",2,1
42.9,11.3,"Mediterranean Forests, Woodlands & Scrub",2,1
42.9,12.4,"Mediterranean Forests, Woodlands & Scrub",29,1
42.9,13.2,Temperate Broadleaf & Mixed Forests,1,1
42.9,13.3,"Mediterranean Forests, Woodlands & Scrub",1,1
42.9,13.5,"Mediterranean Forests, Woodlands & Scrub",7,1
42.9,13.6,"Mediterranean Forests, Woodlands & Scrub",2,1
42.9,13.9,"Mediterranean Forests, Woodlands & Scrub",247,1
42.9,16.9,"Mediterranean Forests, Woodlands & Scrub",1,1
42.9,17.2,"Mediterranean Forests, Woodlands & Scrub",1,1
42.9,17.5,"Mediterranean Forests, Woodlands & Scrub",1,1
42.9,17.6,"Mediterranean Forests, Woodlands & Scrub",2,1
42.9,19.0,Temperate Broadleaf & Mixed Forests,1,1
42.9,21.5,Temperate Broadleaf & Mixed Forests,3,1
42.9,21.7,Temperate Broadleaf & Mixed Forests,1,1
42.9,22.9,Temperate Broadleaf & Mixed Forests,17,1
42.9,23.1,Temperate Broadleaf & Mixed Forests,2,1
42.9,23.7,Temperate Broadleaf & Mixed Forests,4,1
42.9,26.9,Temperate Broadleaf & Mixed Forests,1,1
42.9,27.7,Temperate Broadleaf & Mixed Forests,1,1
42.9,27.8,Temperate Broadleaf & Mixed Forests,1,1
42.9,43.6,Temperate Broadleaf & Mixed Forests,1,1
42.9,69.5,"Temperate Grasslands, Savannas & Shrublands",10,1
42.9,79.1,"Temperate Grasslands, Savannas & Shrublands",1,1
42.9,129.4,Temperate Broadleaf & Mixed Forests,3,1
42.9,131.8,Temperate Broadleaf & Mixed Forests,1,1
42.9,141.5,Temperate Broadleaf & Mixed Forests,1,1
42.9,144.3,Temperate Conifer Forests,1,1
42.9,144.7,Temperate Conifer Forests,2,1
43.0,-124.2,Temperate Conifer Forests,20,1
43.0,-124.0,Temperate Conifer Forests,9,1
43.0,-123.9,Temperate Conifer Forests,6,1
43.0,-89.9,Temperate Broadleaf & Mixed Forests,1,1
43.0,-89.8,Temperate Broadleaf & Mixed Forests,1,1
43.0,-89.7,Temperate Broadleaf & Mixed Forests,1,1
43.0,-89.6,"Temperate Grasslands, Savannas & Shrublands",2,1
43.0,-89.5,"Temperate Grasslands, Savannas & Shrublands",17,1
43.0,-89.4,"Temperate Grasslands, Savannas & Shrublands",5,1
43.0,-89.2,"Temperate Grasslands, Savannas & Shrublands",2,1
