lat,lon,continent,n_rec,richness,label,label_code
63.05,179.35,asia,19,18.861,good,2
30.35,78.15,asia,18,9.722,moderate,1
23.65,95.85,asia,11,10.0,moderate,1
29.55,78.95,asia,29,9.302,moderate,1
52.15,106.35,asia,182,7.901,bad,0
11.15,76.35,asia,16,6.67,bad,0
-1.45,101.05,asia,14,8.142,bad,0
4.45,117.95,asia,44,10.592,moderate,1
51.95,105.05,asia,30,3.563,bad,0
51.75,102.35,asia,15,11.114,moderate,1
36.05,98.25,asia,20,7.361,bad,0
40.55,117.05,asia,12,11.152,moderate,1
36.95,98.85,asia,18,6.974,bad,0
29.45,91.05,asia,56,7.91,bad,0
27.45,90.65,asia,10,11.0,good,2
34.35,74.05,asia,47,13.443,good,2
31.85,96.55,asia,24,7.951,bad,0
51.45,104.35,asia,48,6.919,bad,0
40.25,115.95,asia,22,13.302,good,2
29.95,79.65,asia,15,8.286,bad,0
33.85,74.65,asia,26,8.694,moderate,1
52.05,104.65,asia,102,7.431,bad,0
34.15,75.25,asia,39,8.963,moderate,1
35.65,51.45,asia,19,9.594,moderate,1
36.75,54.45,asia,350,22.626,good,2
51.75,103.65,asia,64,5.947,bad,0
36.05,126.65,asia,15,10.498,moderate,1
2.75,98.55,asia,15,11.026,good,2
51.75,107.55,asia,33,3.625,bad,0
32.35,96.45,asia,18,6.186,bad,0
1.65,117.15,asia,44,9.856,moderate,1
2.85,98.45,asia,10,11.0,good,2
52.15,106.45,asia,21,6.071,bad,0
4.25,114.45,asia,71,1.0,bad,0
4.65,114.55,asia,53,3.42,bad,0
26.25,73.05,asia,16,7.214,bad,0
-0.85,130.55,asia,145,14.419,good,2
-6.05,141.25,australia,10,5.0,bad,0
12.05,75.25,asia,10,8.0,bad,0
39.05,88.15,asia,22,4.413,bad,0
-5.85,154.85,australia,58,7.694,bad,0
-5.75,154.75,australia,38,7.146,bad,0
-10.05,120.25,asia,13,9.423,bad,0
-9.45,150.75,australia,20,7.255,bad,0
0.65,104.25,asia,46,8.43,bad,0
2.35,96.35,asia,94,7.752,bad,0
-8.25,141.05,asia,23,8.536,bad,0
36.85,53.45,asia,12,7.152,bad,0
47.25,118.85,asia,10,6.0,bad,0
30.05,78.25,asia,23,8.645,moderate,1
50.95,104.85,asia,15,14.0,good,2
52.05,106.65,asia,31,3.953,bad,0
36.75,99.55,asia,26,6.101,bad,0
27.45,90.95,asia,12,8.303,moderate,1
36.65,53.55,asia,13,9.881,moderate,1
-7.65,111.15,asia,17,6.808,bad,0
34.15,75.95,asia,18,7.853,bad,0
52.35,104.25,asia,16,4.714,bad,0
43.05,145.05,asia,11,14.273,good,2
25.45,49.75,asia,40,6.729,bad,0
36.75,53.55,asia,17,8.956,moderate,1
42.65,79.05,asia,29,9.842,moderate,1
14.45,121.55,asia,63,1.993,bad,0
33.95,75.25,asia,11,6.727,bad,0
27.35,77.45,asia,17,5.695,bad,0
52.25,104.45,asia,17,1.846,bad,0
23.45,120.55,asia,16,12.106,good,2
4.55,115.15,asia,29,7.33,bad,0
12.65,102.05,asia,21,6.524,bad,0
10.45,76.85,asia,27,10.527,moderate,1
26.95,77.65,asia,10,3.0,bad,0
31.55,121.85,asia,16,8.867,moderate,1
33.05,35.55,asia,11,6.727,bad,0
24.45,121.15,asia,10,7.0,bad,0
39.65,141.15,asia,22,5.215,bad,0
28.35,95.95,asia,12,4.803,bad,0
13.15,80.25,asia,12,8.652,bad,0
50.75,-0.75,europe,17,11.059,moderate,1
53.35,157.55,asia,14,6.065,bad,0
23.15,79.95,asia,11,12.364,good,2
14.85,105.85,asia,16,13.01,good,2
62.05,129.75,asia,32,9.251,moderate,1
35.85,126.45,asia,25,9.254,moderate,1
24.55,117.95,asia,34,9.295,moderate,1
23.25,120.85,asia,124,14.576,good,2
27.65,35.25,asia,43,6.572,bad,0
25.65,55.65,asia,13,6.612,bad,0
25.05,121.75,asia,30,8.122,bad,0
-3.65,121.05,asia,15,6.143,bad,0
18.95,95.75,asia,12,10.621,moderate,1
6.55,80.25,asia,45,9.615,moderate,1
9.75,123.45,asia,126,8.293,bad,0
-5.15,145.55,australia,26,7.433,bad,0
7.35,126.15,asia,27,6.374,bad,0
7.15,81.35,asia,12,11.667,good,2
35.85,126.65,asia,10,8.0,bad,0
6.85,79.85,asia,11,9.273,moderate,1
26.65,38.05,asia,11,2.0,bad,0
25.45,49.65,asia,11,9.818,moderate,1
22.45,120.55,asia,13,8.147,bad,0
23.95,110.15,asia,33,14.532,good,2
8.25,99.85,asia,10,6.0,bad,0
19.45,103.25,asia,11,11.455,moderate,1
12.75,80.25,asia,13,9.955,moderate,1
23.95,120.85,asia,18,10.98,good,2
34.95,103.75,asia,22,7.617,bad,0
5.45,100.15,asia,21,5.357,bad,0
25.25,56.25,asia,35,7.757,bad,0
-5.15,145.75,australia,30,8.517,bad,0
17.95,104.75,asia,17,13.283,good,2
17.15,42.65,asia,42,10.96,moderate,1
24.65,54.85,asia,14,10.076,moderate,1
26.25,50.55,asia,14,4.362,bad,0
26.25,50.45,asia,52,9.214,moderate,1
8.55,81.25,asia,28,11.756,good,2
5.45,118.05,asia,76,8.957,bad,0
26.85,100.25,asia,85,9.5,moderate,1
21.65,107.55,asia,10,7.0,bad,0
29.25,117.85,asia,37,9.1,moderate,1
27.65,100.75,asia,40,8.202,bad,0
32.95,104.05,asia,21,13.309,good,2
17.45,104.85,asia,18,12.595,good,2
20.35,100.05,asia,13,13.343,good,2
4.45,115.25,asia,11,7.545,bad,0
6.65,80.45,asia,21,9.571,moderate,1
17.65,42.95,asia,12,8.97,bad,0
38.85,111.95,asia,16,12.678,good,2
65.95,145.45,asia,88,9.289,moderate,1
65.95,145.25,asia,42,8.056,bad,0
65.95,145.55,asia,39,7.403,bad,0
65.95,145.35,asia,61,10.718,moderate,1
10.05,78.25,asia,23,9.125,bad,0
22.35,73.75,asia,15,10.381,moderate,1
66.45,144.85,asia,102,8.147,bad,0
66.25,144.75,asia,38,7.039,bad,0
66.35,144.85,asia,15,7.546,bad,0
4.55,114.45,asia,10,10.0,moderate,1
18.05,102.65,asia,12,9.652,moderate,1
35.35,135.75,asia,49,10.624,moderate,1
24.95,87.95,asia,11,5.727,bad,0
26.95,37.95,asia,25,6.295,bad,0
17.65,105.15,asia,14,8.418,bad,0
26.05,50.65,asia,17,6.449,bad,0
22.85,39.35,asia,14,6.658,bad,0
28.35,35.05,asia,10,5.0,bad,0
28.15,35.05,asia,60,6.12,bad,0
18.25,41.45,asia,14,5.451,bad,0
26.15,50.65,asia,32,7.349,bad,0
26.15,50.55,asia,23,6.492,bad,0
22.25,39.05,asia,11,8.273,bad,0
66.05,144.65,asia,13,3.535,bad,0
28.05,34.75,asia,11,2.909,bad,0
39.95,65.15,asia,87,6.61,bad,0
20.25,85.75,asia,11,4.727,bad,0
17.75,105.05,asia,10,9.0,bad,0
24.65,50.85,asia,18,8.224,bad,0
19.25,101.05,asia,15,9.571,moderate,1
5.75,101.75,asia,11,6.727,bad,0
39.65,68.55,asia,18,6.585,bad,0
26.85,49.55,asia,15,1.978,bad,0
22.35,39.05,asia,12,3.818,bad,0
25.55,49.75,asia,15,8.685,moderate,1
28.45,48.45,asia,11,2.0,bad,0
31.35,121.45,asia,36,8.645,moderate,1
16.75,42.65,asia,16,7.339,bad,0
28.25,34.85,asia,18,2.992,bad,0
47.15,92.75,asia,48,3.816,bad,0
47.55,92.65,asia,121,7.627,bad,0
48.95,93.35,asia,263,7.436,bad,0
47.25,92.65,asia,155,8.948,moderate,1
48.05,92.55,asia,190,8.605,moderate,1
37.05,59.45,asia,85,15.351,good,2
47.45,92.25,asia,96,9.697,moderate,1
47.85,105.95,asia,85,5.08,bad,0
48.85,98.15,asia,29,5.209,bad,0
36.55,51.15,asia,335,15.489,good,2
36.55,52.15,asia,60,15.526,good,2
37.45,56.75,asia,305,20.184,good,2
19.35,98.85,asia,22,9.249,moderate,1
26.45,106.65,asia,12,9.318,moderate,1
45.25,68.95,asia,146,8.408,bad,0
48.15,99.75,asia,16,6.992,bad,0
49.15,96.55,asia,30,5.939,bad,0
47.75,105.95,asia,14,4.417,bad,0
28.35,98.75,asia,11,9.182,moderate,1
47.65,92.85,asia,73,7.763,bad,0
47.65,92.55,asia,27,5.77,bad,0
42.15,77.55,asia,10,11.0,moderate,1
53.05,70.15,asia,22,7.119,bad,0
18.25,42.35,asia,13,6.958,bad,0
17.45,73.65,asia,11,11.364,moderate,1
17.55,73.15,asia,20,12.211,good,2
14.45,98.85,asia,13,14.073,good,2
-6.45,143.15,australia,44,19.569,good,2
-5.95,154.95,australia,21,3.682,bad,0
18.75,102.15,asia,10,10.0,moderate,1
25.85,106.95,asia,26,12.043,good,2
22.95,105.85,asia,12,14.818,good,2
20.95,101.35,asia,11,8.455,moderate,1
13.15,93.05,asia,15,9.282,moderate,1
12.05,93.05,asia,57,9.572,moderate,1
36.95,59.45,asia,31,17.899,good,2
47.65,92.65,asia,111,7.756,bad,0
30.65,103.15,asia,18,11.141,moderate,1
-5.95,155.05,australia,151,12.987,good,2
24.65,121.15,asia,11,8.364,moderate,1
6.45,80.55,asia,10,8.0,bad,0
5.15,118.55,asia,29,2.0,bad,0
48.35,98.95,asia,21,3.944,bad,0
38.05,70.35,asia,10,5.0,bad,0
36.65,54.55,asia,30,8.489,bad,0
-6.05,154.95,australia,16,8.233,bad,0
8.05,98.45,asia,10,17.0,good,2
13.35,92.95,asia,17,11.46,moderate,1
18.15,42.25,asia,22,7.833,bad,0
25.45,55.45,asia,17,6.404,bad,0
31.45,121.75,asia,12,13.652,good,2
47.55,92.55,asia,21,7.452,bad,0
42.95,69.55,asia,10,4.0,bad,0
23.65,109.65,asia,10,7.0,bad,0
0.95,127.55,asia,29,14.172,good,2
36.95,56.25,asia,11,5.727,bad,0
35.25,135.65,asia,36,9.045,moderate,1
30.55,34.75,asia,22,5.528,bad,0
34.15,35.85,asia,32,8.934,moderate,1
10.35,77.15,asia,12,6.152,bad,0
20.95,101.45,asia,21,12.62,good,2
24.65,46.65,asia,13,8.462,moderate,1
22.55,100.55,asia,13,9.423,moderate,1
25.65,46.05,asia,17,4.713,bad,0
6.95,125.25,asia,13,6.769,bad,0
25.55,94.55,asia,23,8.425,moderate,1
-6.85,106.95,asia,21,9.585,moderate,1
-1.55,120.35,asia,10,12.0,good,2
34.65,73.45,asia,15,9.446,moderate,1
-1.45,120.35,asia,21,11.878,good,2
20.35,41.35,asia,12,11.455,good,2
34.75,119.25,asia,25,8.157,bad,0
27.35,49.85,asia,15,3.641,bad,0
-43.45,147.25,australia,59,8.985,good,2
-8.85,160.75,australia,11,7.455,bad,0
-12.35,130.95,australia,351,20.549,good,2
-35.85,144.95,australia,15,5.121,bad,0
-17.45,145.45,australia,80,10.862,moderate,1
-44.25,169.25,australia,14,7.933,moderate,1
-37.65,144.85,australia,29,18.696,good,2
-36.65,174.85,australia,148,10.145,moderate,1
-13.05,132.35,australia,14,11.703,moderate,1
-27.55,152.95,australia,15,16.099,good,2
-42.95,147.25,australia,30,10.129,good,2
-9.45,159.95,australia,47,8.231,bad,0
-12.45,130.95,australia,39,18.494,good,2
-38.05,144.55,australia,88,18.07,good,2
-36.35,174.85,australia,64,12.672,good,2
-12.45,130.85,australia,123,15.435,good,2
-35.35,149.05,australia,16,11.766,moderate,1
-37.85,145.35,australia,143,9.579,moderate,1
-38.85,143.55,australia,63,10.381,moderate,1
-42.85,147.35,australia,12,15.424,good,2
-34.05,150.75,australia,14,5.571,bad,0
-35.35,149.15,australia,18,17.335,good,2
-38.35,144.25,australia,31,8.888,moderate,1
-37.55,145.55,australia,27,9.604,moderate,1
-40.25,147.95,australia,10,7.0,bad,0
-37.65,144.95,australia,14,16.264,good,2
-35.25,149.15,australia,36,13.554,good,2
-16.55,145.35,australia,221,13.771,good,2
-37.85,144.95,australia,57,9.49,moderate,1
-16.95,145.75,australia,110,10.378,moderate,1
-38.55,143.95,australia,17,6.249,bad,0
-36.95,144.65,australia,17,7.063,bad,0
-12.85,132.85,australia,14,9.56,moderate,1
-27.45,152.95,australia,29,15.979,good,2
-44.05,-176.65,australia,227,11.401,good,2
-34.65,150.75,australia,42,8.783,bad,0
-35.25,149.05,australia,37,21.487,good,2
-35.55,140.45,australia,14,9.943,moderate,1
-32.15,151.35,australia,53,11.291,moderate,1
-43.15,147.35,australia,43,8.562,moderate,1
-27.45,153.15,australia,21,16.932,good,2
-16.75,145.65,australia,71,8.767,bad,0
-35.15,149.15,australia,33,12.446,good,2
-32.05,116.55,australia,13,13.573,good,2
-38.85,143.45,australia,10,9.0,moderate,1
-43.25,147.35,australia,25,8.25,moderate,1
-37.95,177.05,australia,33,9.755,moderate,1
-17.95,122.55,australia,16,8.018,bad,0
-37.15,142.65,australia,27,9.468,moderate,1
-12.75,143.25,australia,167,15.922,good,2
-20.75,139.55,australia,22,7.632,bad,0
-31.35,138.55,australia,32,14.203,good,2
-34.75,142.35,australia,33,8.345,bad,0
-33.85,151.25,australia,43,11.27,moderate,1
-29.65,117.45,australia,30,10.802,moderate,1
-38.45,145.25,australia,27,11.945,moderate,1
-12.35,130.85,australia,712,18.857,good,2
-27.55,153.15,australia,47,7.516,bad,0
-35.55,144.95,australia,34,9.505,moderate,1
-37.25,143.75,australia,34,8.939,moderate,1
-28.25,153.15,australia,244,11.416,moderate,1
-20.35,139.25,australia,13,5.808,bad,0
-22.15,166.55,australia,19,7.67,bad,0
-43.35,147.35,australia,55,7.695,moderate,1
-27.85,153.45,australia,13,8.881,bad,0
-34.85,138.55,australia,13,19.108,good,2
-32.75,116.95,australia,115,12.148,good,2
-33.15,151.65,australia,43,18.61,good,2
-12.65,143.35,australia,29,13.562,good,2
-43.05,147.95,australia,13,8.846,good,2
-12.55,131.35,australia,64,17.294,good,2
-41.25,174.75,australia,22,10.556,good,2
-32.05,115.85,australia,17,6.129,bad,0
-36.55,144.35,australia,12,12.273,good,2
-33.95,151.15,australia,45,17.147,good,2
-37.75,144.95,australia,100,17.995,good,2
-31.95,115.85,australia,481,10.991,moderate,1
-33.15,150.15,australia,18,13.003,good,2
-37.95,144.55,australia,18,9.768,moderate,1
-25.85,153.05,australia,17,11.456,moderate,1
-27.95,123.75,australia,36,8.28,bad,0
-35.65,142.15,australia,11,5.818,bad,0
-17.25,145.45,australia,28,12.775,moderate,1
-33.65,151.25,australia,15,11.692,moderate,1
-37.05,144.85,australia,22,7.772,bad,0
-19.05,146.25,australia,13,6.0,bad,0
-12.75,143.35,australia,25,11.736,moderate,1
-16.65,145.35,australia,101,11.599,moderate,1
-16.65,179.75,australia,11,10.636,moderate,1
-13.85,131.85,australia,39,13.387,moderate,1
-16.15,128.75,australia,12,9.818,moderate,1
-42.15,171.35,australia,24,9.385,good,2
-37.15,175.35,australia,56,8.052,bad,0
-30.55,138.35,australia,16,6.893,bad,0
-16.85,145.75,australia,58,9.855,moderate,1
-27.95,145.55,australia,170,15.63,good,2
-38.35,142.25,australia,19,12.105,good,2
-31.45,152.95,australia,18,13.969,good,2
-38.55,175.55,australia,13,8.685,bad,0
-17.25,145.55,australia,22,8.086,bad,0
-33.75,140.15,australia,32,12.226,good,2
-36.65,144.35,australia,20,10.842,moderate,1
-34.75,142.25,australia,74,8.352,bad,0
-34.85,118.45,australia,82,8.043,bad,0
-34.65,142.25,australia,30,8.908,moderate,1
-21.15,119.75,australia,10,6.0,bad,0
-14.45,132.25,australia,11,10.727,moderate,1
-34.25,140.65,australia,16,12.573,good,2
-41.45,145.95,australia,25,12.09,good,2
-38.45,144.15,australia,17,10.004,moderate,1
-31.95,115.75,australia,14,14.746,good,2
-32.95,138.85,australia,15,7.337,bad,0
-36.85,144.75,australia,21,7.401,bad,0
-29.15,138.45,australia,29,7.622,bad,0
-17.85,146.05,australia,32,9.174,bad,0
-31.65,138.65,australia,21,5.26,bad,0
-36.15,144.25,australia,10,16.0,good,2
-21.65,165.75,australia,39,8.875,bad,0
-33.75,140.25,australia,14,18.493,good,2
-17.95,122.25,australia,11,10.182,moderate,1
-35.25,142.15,australia,54,8.476,bad,0
-34.95,117.95,australia,11,10.455,moderate,1
-37.95,145.65,australia,25,13.785,good,2
-32.05,116.05,australia,18,12.578,good,2
-37.65,145.55,australia,23,8.003,bad,0
-29.05,167.95,australia,27,7.427,bad,0
-37.95,144.45,australia,18,15.706,good,2
-43.45,170.05,australia,10,4.0,bad,0
-33.75,150.35,australia,23,7.846,bad,0
-37.75,145.05,australia,16,15.367,good,2
-27.75,152.75,australia,12,8.788,bad,0
-34.05,151.15,australia,12,11.97,moderate,1
-17.25,145.65,australia,117,10.937,moderate,1
-31.15,152.35,australia,31,9.464,moderate,1
-17.35,145.75,australia,158,16.968,good,2
-39.45,175.55,australia,13,10.147,moderate,1
-36.45,141.75,australia,11,4.727,bad,0
-34.45,141.45,australia,17,5.916,bad,0
-33.65,150.55,australia,72,28.268,good,2
-35.15,139.15,australia,10,17.0,good,2
-34.75,150.65,australia,15,18.692,good,2
-13.05,131.05,australia,26,13.001,moderate,1
-27.35,152.75,australia,23,16.248,good,2
-41.65,145.95,australia,25,6.93,bad,0
-43.45,146.85,australia,143,10.02,good,2
-41.55,145.95,australia,12,7.439,moderate,1
-37.65,145.05,australia,13,15.035,good,2
-27.25,152.85,australia,37,31.476,good,2
-41.65,171.85,australia,13,6.958,bad,0
-35.05,138.55,australia,16,21.564,good,2
-35.65,138.25,australia,27,12.336,good,2
-36.85,174.75,australia,311,7.724,bad,0
-14.95,143.55,australia,40,15.643,good,2
-43.95,-176.45,australia,18,2.931,bad,0
-32.85,116.85,australia,28,8.17,bad,0
-16.85,-179.95,australia,16,6.323,bad,0
-36.15,144.75,australia,15,14.736,good,2
-35.05,138.85,australia,30,11.429,moderate,1
-38.05,144.45,australia,10,10.0,moderate,1
-27.45,153.05,australia,20,10.502,moderate,1
-29.45,142.25,australia,222,11.336,moderate,1
-18.05,178.45,australia,29,10.533,moderate,1
-18.65,146.15,australia,67,10.455,moderate,1
-16.85,145.65,australia,100,12.611,moderate,1
-38.35,145.25,australia,42,11.867,moderate,1
-28.45,153.15,australia,41,14.324,good,2
-33.85,151.05,australia,12,8.97,moderate,1
-41.05,148.25,australia,69,10.694,good,2
-26.75,152.85,australia,41,23.576,good,2
-34.95,138.75,australia,15,15.0,good,2
-33.55,150.65,australia,19,12.74,good,2
-16.55,145.25,australia,96,12.153,moderate,1
-42.45,173.65,australia,17,4.434,bad,0
-34.05,151.05,australia,102,12.627,good,2
-34.15,151.15,australia,16,8.706,bad,0
-27.35,153.05,australia,423,21.927,good,2
-16.25,145.35,australia,15,11.454,moderate,1
-16.05,145.45,australia,18,8.382,bad,0
-28.85,153.45,australia,11,10.182,moderate,1
-26.65,153.05,australia,24,18.554,good,2
-34.15,150.15,australia,16,14.599,good,2
-35.75,144.95,australia,21,9.881,moderate,1
-26.05,152.75,australia,16,16.926,good,2
-23.65,132.75,australia,10,8.0,bad,0
-17.95,122.35,australia,70,16.834,good,2
-28.55,153.35,australia,20,14.983,good,2
-33.35,151.05,australia,29,13.99,good,2
-34.35,139.45,australia,11,11.091,moderate,1
-31.25,148.95,australia,30,16.538,good,2
-34.15,151.05,australia,26,16.074,good,2
-32.95,137.55,australia,12,4.652,bad,0
-33.55,150.75,australia,10,17.0,good,2
-26.75,153.05,australia,24,15.319,good,2
-8.15,159.55,australia,118,8.579,bad,0
-30.75,149.25,australia,133,14.97,good,2
-26.25,152.75,australia,10,10.0,moderate,1
-43.45,146.15,australia,16,6.213,bad,0
-17.45,140.85,australia,70,9.247,bad,0
-16.95,145.35,australia,12,11.136,moderate,1
-17.35,145.55,australia,46,10.173,moderate,1
-28.65,153.35,australia,23,16.648,good,2
-16.45,145.45,australia,12,9.318,bad,0
-9.65,160.05,australia,140,8.553,bad,0
-8.05,157.05,australia,27,6.072,bad,0
-28.15,153.55,australia,29,19.734,good,2
-8.05,156.95,australia,54,8.682,bad,0
-16.15,145.45,australia,29,10.388,moderate,1
-31.75,147.15,australia,17,18.187,good,2
-33.05,150.05,australia,47,17.178,good,2
-36.25,174.95,australia,14,4.856,bad,0
-9.45,160.05,australia,16,7.054,bad,0
-44.25,-176.35,australia,28,8.057,moderate,1
-38.35,175.65,australia,27,15.042,good,2
-44.45,-176.25,australia,13,3.766,bad,0
-34.55,150.35,australia,11,13.182,good,2
-29.95,153.25,australia,18,14.59,good,2
-33.55,150.85,australia,28,11.066,moderate,1
-16.25,145.45,australia,36,12.184,moderate,1
-34.15,150.25,australia,10,13.0,good,2
-37.55,143.85,australia,13,7.839,bad,0
-28.25,153.55,australia,19,18.573,good,2
-7.95,157.05,australia,20,5.625,bad,0
-29.95,153.15,australia,10,12.0,moderate,1
-22.15,166.65,australia,18,5.346,bad,0
-46.95,168.15,australia,37,7.812,moderate,1
-34.25,146.25,australia,15,4.905,bad,0
-27.35,152.95,australia,11,21.182,good,2
-33.95,151.25,australia,27,10.43,moderate,1
-35.05,139.05,australia,17,24.477,good,2
-28.25,153.45,australia,40,18.788,good,2
-30.45,151.65,australia,58,7.848,bad,0
-32.45,152.55,australia,13,13.112,good,2
-29.45,141.95,australia,33,15.528,good,2
-29.45,142.05,australia,20,14.056,good,2
-31.25,142.25,australia,16,14.695,good,2
-32.85,150.25,australia,94,14.98,good,2
-46.85,168.15,australia,21,6.026,bad,0
-38.05,175.55,australia,19,9.095,moderate,1
-32.95,146.15,australia,124,12.747,good,2
-28.15,145.25,australia,33,7.329,bad,0
-33.75,139.95,australia,62,14.659,good,2
-33.75,140.05,australia,15,6.744,bad,0
-31.55,159.05,australia,12,7.136,bad,0
-12.65,132.85,australia,11,11.091,moderate,1
-35.85,174.75,australia,31,8.509,bad,0
-34.35,118.15,australia,10,8.0,bad,0
-41.15,146.65,australia,70,8.054,moderate,1
-43.25,170.15,australia,10,6.0,bad,0
-33.15,150.35,australia,57,19.991,good,2
-21.15,148.45,australia,46,11.441,moderate,1
-36.85,175.45,australia,13,10.962,moderate,1
-22.85,133.45,australia,11,17.0,good,2
-17.75,145.55,australia,73,13.79,good,2
-17.85,177.75,australia,19,10.734,moderate,1
-17.15,145.65,australia,40,9.595,moderate,1
-28.55,117.75,australia,12,4.485,bad,0
-13.05,130.95,australia,13,12.885,moderate,1
-41.25,146.45,australia,51,9.483,good,2
-17.75,177.55,australia,15,5.359,bad,0
-39.45,174.45,australia,16,1.0,bad,0
-21.05,148.65,australia,14,18.207,good,2
-19.65,134.25,australia,12,6.318,bad,0
-43.05,147.25,australia,19,9.04,good,2
-41.25,146.35,australia,68,9.267,good,2
-34.15,115.95,australia,14,8.582,bad,0
-0.55,166.95,australia,19,4.358,bad,0
-41.15,146.35,australia,13,8.112,moderate,1
-12.65,132.35,australia,32,16.954,good,2
-26.95,152.15,australia,20,14.037,good,2
-25.15,147.85,australia,22,8.719,bad,0
-13.65,142.55,australia,90,18.498,good,2
-15.85,145.25,australia,34,16.015,good,2
-18.65,145.85,australia,15,16.732,good,2
-15.15,144.45,australia,54,15.351,good,2
-14.65,143.85,australia,30,14.14,good,2
-24.15,151.85,australia,10,14.0,good,2
-12.95,132.55,australia,11,17.273,good,2
-42.95,171.55,australia,12,5.167,bad,0
-12.85,132.65,australia,14,14.559,good,2
-36.55,174.65,australia,460,8.611,bad,0
-30.75,143.05,australia,92,12.956,good,2
-30.75,143.55,australia,281,12.49,good,2
-44.35,-176.15,australia,99,10.241,good,2
-24.15,152.75,australia,16,3.617,bad,0
-40.85,147.65,australia,22,7.71,moderate,1
-34.25,150.95,australia,13,11.385,moderate,1
-31.35,151.85,australia,63,13.911,good,2
-41.15,146.25,australia,17,7.971,moderate,1
-37.25,144.85,australia,41,18.982,good,2
-17.35,146.05,australia,26,12.512,moderate,1
-35.15,174.05,australia,16,1.875,bad,0
-18.35,143.35,australia,76,10.443,moderate,1
-17.65,145.55,australia,10,22.0,good,2
-31.25,147.25,australia,20,12.122,good,2
-30.55,149.35,australia,58,14.289,good,2
-27.35,153.15,australia,39,17.654,good,2
-41.35,146.05,australia,19,8.861,good,2
-43.45,146.95,australia,13,11.913,good,2
-41.35,146.35,australia,30,7.435,bad,0
-24.85,152.35,australia,12,15.273,good,2
-35.45,148.95,australia,17,11.103,moderate,1
-17.75,145.45,australia,42,15.529,good,2
-41.05,173.85,australia,13,6.958,bad,0
-29.05,141.85,australia,52,13.051,moderate,1
-17.25,145.95,australia,25,9.034,bad,0
-31.15,147.15,australia,28,13.473,good,2
-41.15,146.05,australia,11,4.636,bad,0
-38.45,175.55,australia,23,7.553,bad,0
-35.15,139.05,australia,16,12.75,good,2
-31.35,151.95,australia,10,14.0,good,2
-35.65,139.15,australia,15,7.667,bad,0
-17.45,145.25,australia,25,3.252,bad,0
-32.65,145.65,australia,51,9.75,moderate,1
-39.05,146.35,australia,10,10.0,moderate,1
-33.95,147.95,australia,62,8.235,bad,0
-26.05,153.05,australia,38,7.67,bad,0
-41.05,173.95,australia,18,11.575,good,2
-33.05,146.15,australia,14,4.846,bad,0
-17.85,-143.05,australia,16,4.804,bad,0
-17.45,-143.45,australia,30,6.457,bad,0
-16.95,-144.75,australia,12,5.636,bad,0
-30.35,151.65,australia,48,13.486,good,2
-32.35,115.95,australia,183,8.717,bad,0
-18.95,146.15,australia,26,8.663,bad,0
-35.25,139.15,australia,13,10.948,moderate,1
-12.55,143.45,australia,12,8.97,bad,0
-25.65,152.85,australia,14,6.923,bad,0
-30.15,151.65,australia,15,6.216,bad,0
-24.95,148.65,australia,30,8.803,bad,0
-30.05,151.75,australia,15,6.879,bad,0
-18.25,143.55,australia,18,8.101,bad,0
-12.65,143.45,australia,10,11.0,moderate,1
-17.65,141.15,australia,13,7.535,bad,0
-29.55,152.45,australia,19,4.808,bad,0
-15.85,-148.25,australia,17,2.945,bad,0
-20.55,139.55,australia,29,10.574,moderate,1
-27.35,151.95,australia,10,8.0,bad,0
-35.45,149.25,australia,23,9.435,moderate,1
-17.25,145.75,australia,23,9.562,moderate,1
